unip	degree	type
P60484	0.28737724407558696	"Mendelian
disease"
Q13351	0.27842772883620037	"Mendelian
disease"
O15266	0.2264496080082806	"Mendelian
disease"
P12830	0.2743558136914666	"Mendelian
disease"
P33527	0.2642031230165329	"Mendelian
disease"
Q13501	0.2966540491627099	"Mendelian
disease"
P67870	0.2841575622258461	"Mendelian
disease"
Q9C0J9	0.2599488070141165	"Mendelian
disease"
P29590	0.2771864578180535	"Mendelian
disease"
Q12873	0.265498931608752	"Mendelian
disease"
P13569	0.26909722548325354	"Mendelian
disease"
P20749	0.2609650600851411	"Mendelian
disease"
Q9NPJ1	0.24471306963519948	"Mendelian
disease"
P00441	0.262767513890791	"Mendelian
disease"
O43918	0.26133486766398156	"Mendelian
disease"
P08235	0.2659792024833742	"Mendelian
disease"
Q7Z6Z7	0.2856795551025251	"Mendelian
disease"
P03372	0.30135371448484666	"Mendelian
disease"
Q13217	0.24831524065885877	"Mendelian
disease"
Q9Y6K9	0.29076393509499676	"Mendelian
disease"
P25686	0.23827691869284062	"Mendelian
disease"
P00519	0.2991827214911426	"Mendelian
disease"
O95817	0.2519200114651171	"Mendelian
disease"
P31327	0.26236833486508343	"Mendelian
disease"
P04629	0.27213258672910673	"Mendelian
disease"
O60260	0.29381031013393116	"Mendelian
disease"
P02511	0.2518675281293952	"Mendelian
disease"
Q9H3Z4	0.22807297074202681	"Mendelian
disease"
O75061	0.25221198431167274	"Mendelian
disease"
Q9UKV8	0.2684929602761227	"Mendelian
disease"
P35869	0.24882062739120206	"Mendelian
disease"
Q16671	0.2420402459222733	"Mendelian
disease"
P11802	0.2737070715465468	"Mendelian
disease"
Q13546	0.2804515095288263	"Mendelian
disease"
Q9Y243	0.26020368316409687	"Mendelian
disease"
Q8IWX7	0.24563566044766738	"Mendelian
disease"
P04626	0.28335834826922246	"Mendelian
disease"
Q01362	0.25028010339950024	"Mendelian
disease"
Q04912	0.2625455979342681	"Mendelian
disease"
P38646	0.2830782114938698	"Mendelian
disease"
O14746	0.2654535903581418	"Mendelian
disease"
P08581	0.2740655705193792	"Mendelian
disease"
P51571	0.25431650185092264	"Mendelian
disease"
Q15831	0.2677397872779811	"Mendelian
disease"
P06401	0.27016629128444836	"Mendelian
disease"
P07237	0.267687091671953	"Mendelian
disease"
Q9UHD2	0.2814599103727527	"Mendelian
disease"
O43318	0.2889877351249601	"Mendelian
disease"
P12931	0.30956746373022287	"Mendelian
disease"
Q05655	0.2863788286358339	"Mendelian
disease"
Q9BXM7	0.26146046414009066	"Mendelian
disease"
Q9H892	0.2472937388392889	"Mendelian
disease"
P37023	0.2530037021622535	"Mendelian
disease"
O95718	0.24890600757628845	"Mendelian
disease"
Q14653	0.2584545289719441	"Mendelian
disease"
O60674	0.2835577299903543	"Mendelian
disease"
P06239	0.28233632298484285	"Mendelian
disease"
O15111	0.2963308790018485	"Mendelian
disease"
Q99653	0.24362270420469018	"Mendelian
disease"
P39656	0.2614855979233826	"Mendelian
disease"
P42858	0.2653888440008262	"Mendelian
disease"
P09884	0.2659401968810156	"Mendelian
disease"
Q07869	0.26129721224730135	"Mendelian
disease"
Q92731	0.2717655472485419	"Mendelian
disease"
O14920	0.29325599588146173	"Mendelian
disease"
Q15303	0.26791119137197134	"Mendelian
disease"
P10275	0.29692119566625386	"Mendelian
disease"
Q9BY41	0.25842383657585677	"Mendelian
disease"
P19838	0.28826040415381426	"Mendelian
disease"
P04899	0.25896508985124417	"Mendelian
disease"
P27797	0.27909191030600405	"Mendelian
disease"
P09681	0.23589032682629912	"Mendelian
disease"
P21333	0.27710174744536936	"Mendelian
disease"
Q5JWF2	0.25566702418322934	"Mendelian
disease"
P35520	0.2401862478795142	"Mendelian
disease"
P62913	0.29407235716729385	"Mendelian
disease"
Q01432	0.23492264477048694	"Mendelian
disease"
P46527	0.2821313388785426	"Mendelian
disease"
Q9BXW9	0.2521067961535224	"Mendelian
disease"
P51610	0.26716783418921264	"Mendelian
disease"
P84022	0.2873848343992465	"Mendelian
disease"
Q9P2R6	0.23936723898252976	"Mendelian
disease"
P35222	0.3035649140749902	"Mendelian
disease"
Q5TC82	0.2327069147975677	"Mendelian
disease"
P00558	0.26083993899385993	"Mendelian
disease"
P11473	0.272330110006254	"Mendelian
disease"
P67775	0.29802725944807784	"Mendelian
disease"
P49815	0.2699384046638353	"Mendelian
disease"
Q9Y4R8	0.25115823865910797	"Mendelian
disease"
Q9P2K8	0.24504925938448432	"Mendelian
disease"
P35568	0.2784633570965315	"Mendelian
disease"
P42224	0.27857029660743676	"Mendelian
disease"
Q9Y2Q5	0.236182187917903	"Mendelian
disease"
Q9Y4H2	0.26112789707185063	"Mendelian
disease"
P51970	0.25217691184068125	"Mendelian
disease"
P06730	0.2651366347090471	"Mendelian
disease"
Q9UGJ0	0.21838224982317506	"Mendelian
disease"
P15735	0.21931985275825672	"Mendelian
disease"
Q9UGI9	0.21857527551606817	"Mendelian
disease"
Q96SD1	0.22847525807256733	"Mendelian
disease"
P35916	0.2620460771444023	"Mendelian
disease"
P35968	0.2761172718669714	"Mendelian
disease"
Q14563	0.18772411130225278	"Mendelian
disease"
O14908	0.23146437234491732	"Mendelian
disease"
P11362	0.275746400445776	"Mendelian
disease"
P61981	0.28211670854568227	"Mendelian
disease"
Q14315	0.25182672287337404	"Mendelian
disease"
P30154	0.26191361276725017	"Mendelian
disease"
Q96RN1	0.2101003555879716	"Mendelian
disease"
O14745	0.24974011235746127	"Mendelian
disease"
P36405	0.23924618428703082	"Mendelian
disease"
P07101	0.252060074019271	"Mendelian
disease"
P27448	0.247248783493305	"Mendelian
disease"
O43379	0.23436602798410103	"Mendelian
disease"
O15151	0.271589177425302	"Mendelian
disease"
